"id","year","month","decimallatitude","decimallongitude","sex","moistclimond","radclimond","temp","precipbioclim","pevapotranaotb","evapotransaotb","rhaotb","loc1","loc2","loc3","loc4","sample_age","pc.climate","pc1","pc2"
"MVZ95020",1946,5,38.2176695,-122.9730271,"female",0.727782666683197,164.623291015625,13.127290725708,991,60.0652008056641,31.5792007446289,72,0.285906590709904,0.11482789950336,0.0543665059888986,0.0479137160385626,66,0.217304273111469,0.217304273111468,0.358969292554923
"UMMZ152577",1957,5,38.2333333,-122.0333333,"male",0.563881754875183,170.546569824219,15.2159366607666,517,61.228199005127,31.0890007019043,67,0.273385915863278,0.067372708150745,0.0579025065731814,0.0490637890739118,55,0.292014202073273,0.292014202073272,-0.0288251950763652
"UMMZ152576",1957,5,38.2333333,-122.0333333,"female",0.563881754875183,170.546569824219,15.2159366607666,517,61.228199005127,31.0890007019043,67,0.27745328659071,0.0852247940403155,0.0506884165936313,0.054864183464797,55,0.292014202073273,0.292014202073272,-0.0288251950763652
"UMMZ151658",1956,3,38.2333333,-122.0333333,"female",0.563881754875183,170.546569824219,15.2159366607666,517,61.228199005127,31.0890007019043,67,0.331270362255332,0.0917063394683027,0.0633429681565878,0.0543098714577856,56,0.292014202073273,0.292014202073272,-0.0288251950763652
"UMMZ152578",1957,5,38.2333333,-122.0333333,"female",0.563881754875183,170.546569824219,15.2159366607666,517,61.228199005127,31.0890007019043,67,0.298644227286006,0.0967487759275488,0.0581156909144026,0.0611795296523517,55,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96823",1947,5,38.2594187,-122.2848882,"male",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.196271098451651,0.0628875518550978,0.0707345720128543,0.063231224072451,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96824",1947,5,38.2594187,-122.2848882,"female",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.263609722465673,0.0648257843996494,0.0571255828220859,0.0571969909436167,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96822",1947,5,38.2594187,-122.2848882,"male",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.252602600058428,0.0736347034764826,0.0733779579316389,0.0414656821501607,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96817",1947,5,38.2594187,-122.2848882,"male",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.290970099328075,0.0749630382705229,0.0618838737949168,0.0509309553023663,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96819",1947,5,38.2594187,-122.2848882,"male",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.213987265556529,0.0791372275781478,0.0562475372480281,0.0598273970201577,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96821",1947,5,38.2594187,-122.2848882,"male",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.254192307917032,0.0913412912649722,0.0684460590125621,0.0722635787321063,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96818",1947,5,38.2594187,-122.2848882,"male",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.291555273152205,0.0936320829681566,0.0650637744668419,0.0620214519427403,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96820",1947,5,38.2594187,-122.2848882,"male",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.271865594507742,0.100861799591002,0.0639604119193689,0.0565639789658194,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"MVZ96816",1947,5,38.2594187,-122.2848882,"male",0.610069036483765,169.590316772461,14.7501420974731,652,61.228199005127,31.0890007019043,68,0.229729366053169,0.112824326614081,0.052177782646801,0.060261963190184,65,0.292014202073273,0.292014202073272,-0.0288251950763652
"UMMZ212476",1948,4,38.3,-85.5666667,"female",0.902316987514496,139.190185546875,12.90465259552,1162,65.7242965698242,59.3336982727051,69,0.288471954425942,0.0947433304119194,0.0840254046158341,NA,64,0.0102028384643616,0.0102028384643608,0.630269045081799
"CAS36182",1887,4,38.32946,-89.03481,"male",0.866135776042938,144.44905090332,12.775242805481,1051,65.2419967651367,55.8582992553711,73,0.208260248320187,0.0874613263219398,0.0666036926672509,0.0826354163014899,125,0.0312124304940219,0.0312124304940215,0.605408079355137
"CAS36181",1887,4,38.32946,-89.03481,"male",0.866135776042938,144.44905090332,12.775242805481,1051,65.2419967651367,55.8582992553711,73,0.208439532573766,0.102402716914987,0.0597051884312007,NA,125,0.0312124304940219,0.0312124304940215,0.605408079355137
"UMMZ167191",1937,6,38.35,-75.0833333,"male",0.97245866060257,142.082046508789,13.2892866134644,1087,63.3377990722656,57.4905014038086,70,0.299243251533742,0.0976876891615542,0.0803708150744961,0.071742950628104,75,0.00027805062515684,0.00027805062515567,0.70174179774721
"UMMZ167190",1937,6,38.35,-75.0833333,"male",0.97245866060257,142.082046508789,13.2892866134644,1087,63.3377990722656,57.4905014038086,70,0.319361560035057,0.105224811568799,0.0766589979550102,0.0684193631317557,75,0.00027805062515684,0.00027805062515567,0.70174179774721
"UMMZ167192",1937,6,38.35,-75.0833333,"male",0.97245866060257,142.082046508789,13.2892866134644,1087,63.3377990722656,57.4905014038086,70,0.27250265264388,0.106455425065732,0.082445650014607,0.0899319894829096,75,0.00027805062515684,0.00027805062515567,0.70174179774721
"UMMZ167187",1937,6,38.35,-75.0833333,"male",0.97245866060257,142.082046508789,13.2892866134644,1087,63.3377990722656,57.4905014038086,70,0.264226801051709,0.10912668419515,0.0812974466841952,0.0831153432661409,75,0.00027805062515684,0.00027805062515567,0.70174179774721
"UMMZ167193",1937,6,38.35,-75.0833333,"male",0.97245866060257,142.082046508789,13.2892866134644,1087,63.3377990722656,57.4905014038086,70,0.288070330119778,0.109164513584575,0.0770736663745252,0.0563086678352323,75,0.00027805062515684,0.00027805062515567,0.70174179774721
"MVZ23895",1913,6,38.372337,-122.915277,"male",0.746076881885529,163.401550292969,13.323052406311,1050,60.0652008056641,31.5792007446289,70,0.25458785568215,0.120278948290973,0.0556231872626351,0.0571085685071575,99,0.217304273111469,0.217304273111468,0.358969292554923
"UMMZ167155",1937,7,38.3833333,-80.0166667,"male",1.10157525539398,130.18798828125,8.30757141113281,1409,44.6682014465332,44.6389999389648,72,0.255409287174993,0.127313932223196,0.0839446888694128,0.0818113467718376,75,-0.30100000623973,-0.301000006239731,0.996744307148979
"UMMZ167159",1937,6,38.4161066,-82.5930691,"male",0.883862316608429,135.266845703125,12.3319826126099,1067,60.7669982910156,57.7815017700195,70,0.324674265264388,0.102210587204207,0.0812273940987438,0.0721865761028337,75,-0.0599904933109417,-0.0599904933109428,0.599671472693813
"UCD5555",2003,4,38.42346,-121.500292,"male",0.48881521821022,174.185241699219,15.8054447174072,428,68.0524978637695,26.2665004730225,64,0.4325587028922,0.113085758106924,0.0621934560327199,0.0616193543675139,9,0.453718010496295,0.453718010496294,-0.179587121560619
"MVZ23580",1913,7,38.50417,-123.01256,"male",0.789143145084381,160.813217163086,12.7328786849976,1181,59.339298248291,32.1980018615723,69,0.283800511247444,0.0810625679228747,0.0707153169734151,0.0663186941279579,99,0.13141014118974,0.131410141189739,0.421376838704688
"MVZ23579",1913,7,38.50417,-123.01256,"male",0.789143145084381,160.813217163086,12.7328786849976,1181,59.339298248291,32.1980018615723,69,0.265948904469763,0.0982543295354951,0.0706161145194273,0.0569648466257669,99,0.13141014118974,0.131410141189739,0.421376838704688
"MVZ23896",1913,6,38.5267372,-123.1768354,"male",0.805253505706787,159.212097167969,12.1110534667969,1253,59.339298248291,32.1980018615723,70,0.238977955010225,0.122990791703184,0.0690802307917032,0.0755500876424189,99,0.13141014118974,0.131410141189739,0.421376838704688
"MVZ23897",1913,6,38.5335,-123.2155,"male",0.805253505706787,159.212097167969,12.1110534667969,1273,59.339298248291,32.1980018615723,70,0.258032880514169,0.0858126760151914,0.0620165877884896,0.07099131171487,99,0.13141014118974,0.131410141189739,0.421376838704688
"UMMZ167184",1935,4,38.55,-76.5333333,"female",0.915055394172668,141.507232666016,13.3411102294922,1088,64.4107971191406,58.6214981079102,66,0.4219944142565,0.13976803973123,0.0998107770961145,NA,77,0.0506692428759193,0.0506692428759182,0.585741142754682
"UMMZ167152",1937,6,38.5666667,-82.2,"male",0.895207762718201,133.954864501953,12.0616283416748,1061,60.6752014160156,56.939998626709,70,0.297887779725387,0.154159810108092,0.0880531083844581,0.0979942039146946,75,-0.0928193447907409,-0.0928193447907419,0.612249956900831
"CAS33631",1931,4,38.61046,-122.86915,"male",0.73912787437439,162.311889648438,13.9269876480103,1058,53.423999786377,29.9519996643066,68,0.207754887525562,0.0670314052001169,0.0679270084721005,0.0653487759275489,81,0.195740220384481,0.195740220384479,0.278844129748576
"CAS33633",1931,4,38.63946,-122.86915,"male",0.73912787437439,162.311889648438,13.9269876480103,1080,53.423999786377,29.9519996643066,68,0.289541215308209,0.0793164037394099,0.0616956675430909,0.0616884078293894,81,0.195740220384481,0.195740220384479,0.278844129748576
"UMMZ167143",1937,6,38.7666667,-82.2333333,"male",0.880199730396271,133.48323059082,12.0373106002808,1052,60.6752014160156,56.939998626709,71,0.39372686824423,0.118130146070698,0.0854422056675431,0.0888850073035349,75,-0.0928193447907409,-0.0928193447907419,0.612249956900831
"CAS19809",1919,4,38.78777,-122.65444,"male",0.689603567123413,163.941940307617,13.7854404449463,967,53.423999786377,29.9519996643066,66,0.340316345311131,0.126341139351446,0.0632932047911189,0.0643203680981595,93,0.195740220384481,0.195740220384479,0.278844129748576
"CAS60323",1898,4,38.81241,-77.0902,"male",0.865475714206696,139.82536315918,13.2674961090088,1017,63.6744995117188,56.8162002563477,66,0.203638384458078,0.103790172363424,0.0744857814782354,0.0669126760151913,114,0.0345858687262502,0.0345858687262491,0.555956994840749
"SDMNH29407",1925,4,38.81395,-77.1,"male",0.865475714206696,139.82536315918,13.2674961090088,1018,63.6744995117188,56.8162002563477,66,0.334058869412796,0.141921858019281,0.0784538971662284,0.0849261495763949,87,0.0345858687262502,0.0345858687262491,0.555956994840749
"UCD5748",2004,4,38.8145,-122.3491,"female",0.639723300933838,166.356155395508,14.5035648345947,816,57.328800201416,27.3483009338379,65,0.419490134385042,0.0928624247735905,0.0633367543090856,0.0621330674846626,8,0.289454981635448,0.289454981635445,-0.0906198911720827
"CAS81720",1899,4,38.824731,-104.5479,"female",0.359407663345337,150.774322509766,9.29495906829834,416,55.0027008056641,33.7282981872559,51,0.243212567922875,0.111541413964359,0.0714576102833771,0.0797968361086766,113,0.237906424990886,0.237906424990884,-0.879905672916954
"CAS81719",1899,4,38.83389,-104.8119,"male",0.39237168431282,150.104553222656,7.96371841430664,409,55.0027008056641,33.7282981872559,47,0.230971197779725,0.110226123283669,0.0822424948875255,0.0795927987145779,113,0.237906424990886,0.237906424990884,-0.879905672916954
"CAS81718",1899,4,38.83389,-104.8119,"female",0.39237168431282,150.104553222656,7.96371841430664,409,55.0027008056641,33.7282981872559,47,0.235709342681858,0.158518962898043,0.0829267280163599,0.080867461291265,113,0.237906424990886,0.237906424990884,-0.879905672916954
"UCD5951",2004,4,38.8604,-122.4197,"male",0.633097469806671,165.31330871582,13.8772230148315,867,57.328800201416,27.3483009338379,65,0.454609769208297,0.114486970493719,0.05912507741747,0.0613537949167397,8,0.289454981635448,0.289454981635445,-0.0906198911720827
"CAS8751",1906,4,38.8823,-77.1711,"female",0.880826652050018,138.932998657227,12.6803970336914,1033,63.6744995117188,56.8162002563477,67,0.22926095822378,0.114132234881683,0.076168775927549,0.0830923634238972,106,0.0345858687262502,0.0345858687262491,0.555956994840749
"MVZ108115",1913,4,38.90179,-95.31378,"female",0.823178827762604,146.539993286133,12.8492269515991,951,66.0671997070312,60.4157981872559,65,0.261681025416301,0.0975098071866783,0.0686617411627228,0.0823231200701139,99,0.130135724964792,0.130135724964792,0.473252628575093
"SDMNH1117",1894,4,38.91056,-122.56667,"male",0.633583545684814,163.404266357422,13.6929931640625,784,53.423999786377,29.9519996643066,65,0.257646631609699,0.0844872304995618,0.0511500379783815,0.0595896026877008,118,0.195740220384481,0.195740220384479,0.278844129748576
"UMMZ167144",1937,6,38.9166667,-81.9666667,"male",0.887105405330658,132.250015258789,11.8627099990845,1056,59.0460014343262,56.173999786377,72,0.283321475314052,0.118747721297108,0.0783618930762489,0.0911664329535496,75,-0.124373725626738,-0.124373725626739,0.637704291856076
"UCLA42559",1888,6,38.918317,-77.024866,"female",0.878023982048035,139.277618408203,12.9891719818115,1040,63.6744995117188,56.8162002563477,66,0.243046406660824,0.0895416155419223,0.0742060560911481,0.0777701811276658,124,0.0345858687262502,0.0345858687262491,0.555956994840749
"UMMZ167149",1937,3,38.9666667,-82.0833333,"female",0.873222410678864,132.559768676758,11.9462518692017,1036,60.6752014160156,56.939998626709,72,0.306971323400526,0.105497180835524,0.0783983260297984,0.0798501110137307,75,-0.0928193447907409,-0.0928193447907419,0.612249956900831
"UMMZ167148",1937,3,38.9666667,-82.0833333,"female",0.873222410678864,132.559768676758,11.9462518692017,1036,60.6752014160156,56.939998626709,72,0.32679100204499,0.140781852176453,0.0871428016359919,0.0859703680981595,75,-0.0928193447907409,-0.0928193447907419,0.612249956900831
"CAS81729",1892,8,38.9796,-119.76401,"male",0.377252638339996,161.792953491211,9.67142677307129,251,49.2501983642578,23.8533000946045,46,0.286451238679521,0.110954624598306,0.0886764680105172,0.0965829535495179,120,0.234778347428638,0.234778347428637,-0.440923098494752
"MVZ84333",1940,6,39.0207,-122.7729,"male",0.675642490386963,160.031845092773,12.9426689147949,777,54.5112991333008,28.985200881958,65,0.29297211510371,0.0883471837569383,0.0611449459538417,0.0659973940987438,72,0.183537606911593,0.183537606911592,0.249455224068468
"MVZ84328",1940,6,39.0207,-122.7729,"male",0.675642490386963,160.031845092773,12.9426689147949,777,54.5112991333008,28.985200881958,65,0.220298778848963,0.086780081799591,0.0604988460414841,0.0688101986561496,72,0.183537606911593,0.183537606911592,0.249455224068468
"MVZ84330",1940,6,39.0207,-122.7729,"male",0.675642490386963,160.031845092773,12.9426689147949,777,54.5112991333008,28.985200881958,65,0.268808028045574,0.0874574379199533,0.0524394799883143,0.0584185772713994,72,0.183537606911593,0.183537606911592,0.249455224068468
"MVZ84337",1940,6,39.022411,-122.6656442,"male",0.628310441970825,162.277069091797,13.5196161270142,707,54.5112991333008,28.985200881958,65,0.254402973999416,0.067893362547473,0.0458563716038563,0.0508922787028922,72,0.183537606911593,0.183537606911592,0.249455224068468
"UMMZ203774",1964,6,39.0333333,-79.2666667,"male",1.00861775875092,127.918121337891,8.87679004669189,1013,49.2907981872559,48.7939987182617,72,0.187288729184926,0.0909142126789366,0.0864615454279871,0.0944817119485832,48,-0.318904626384785,-0.318904626384786,0.691916662184853
"UMMZ167153",1937,4,39.0333333,-79,"male",0.876115381717682,129.108596801758,10.5320987701416,897,53.6627006530762,50.806999206543,71,0.339808285130003,0.167007160385626,0.0833241221151037,0.0927549605609114,75,-0.180547934695337,-0.180547934695338,0.551147578004498
"MVZ84332",1940,6,39.059183,-122.86667,"male",0.664993405342102,158.810562133789,13.6413507461548,814,54.5112991333008,28.985200881958,65,0.325882380952381,0.0887782062518259,0.0604110137306456,0.0613351358457494,72,0.183537606911593,0.183537606911592,0.249455224068468
"UMMZ115191",1947,4,39.0651479,-84.427185,"male",0.895830690860748,134.698989868164,11.925389289856,1051,60.937801361084,57.1230010986328,69,0.228065822378031,0.0870786240140228,0.0806701840490797,0.0577821092608823,65,-0.0923854251434489,-0.0923854251434499,0.617862213176764
"UMMZ167131",1937,7,39.0833333,-79.4666667,"female",1.08356487751007,127.490142822266,7.53871917724609,1367,49.2907981872559,48.7939987182617,73,0.334372188139059,0.093096798130295,0.0769181828805142,NA,75,-0.318904626384785,-0.318904626384786,0.691916662184853
"UMMZ167136",1936,7,39.1,-78.9666667,"male",0.871402740478516,130.363647460938,10.4530029296875,900,53.6627006530762,50.806999206543,71,0.294916190476191,0.130334025708443,0.0862465819456617,0.0952774525270231,76,-0.180547934695337,-0.180547934695338,0.551147578004498
"UMMZ167137",1937,4,39.1,-78.9666667,"female",0.871402740478516,130.363647460938,10.4530029296875,900,53.6627006530762,50.806999206543,71,0.321644189307625,0.417086765994742,0.109250721589249,0.084550823838738,75,-0.180547934695337,-0.180547934695338,0.551147578004498
"SDMNH1118",1894,5,39.15028,-123.2,"male",0.770720422267914,155.537933349609,12.4607858657837,1006,62.0245018005371,33.3203010559082,66,0.24711606485539,0.0990609494595383,0.0614555506865323,0.060781475314052,118,0.143686764417455,0.143686764417455,0.38981179308238
"MVZ57876",1930,6,39.16222,-117.09639,"male",0.282865285873413,160.287933349609,9.30339050292969,230,48.350700378418,17.2644996643066,39,0.302004434706398,0.136602401402279,0.100359544259421,0.094280055214724,82,0.349184178428426,0.349184178428423,-1.0987034849937
"UCD672",1976,5,39.188672,-123.722547,"female",0.813337445259094,150.989517211914,11.3826055526733,1017,56.369701385498,37.1057014465332,69,0.295282521180252,0.12142373648846,0.0679762050832603,0.0744420712825007,36,0.0225250230058803,0.0225250230058797,0.472790700305495
"UCD683",1976,5,39.188672,-123.722547,"male",0.813337445259094,150.989517211914,11.3826055526733,1017,56.369701385498,37.1057014465332,69,0.320224425942156,0.131031609699094,0.0673848992112182,0.0661511977797253,36,0.0225250230058803,0.0225250230058797,0.472790700305495
"UCD671",1976,5,39.188672,-123.722547,"male",0.813337445259094,150.989517211914,11.3826055526733,1017,56.369701385498,37.1057014465332,69,0.343151419807187,0.160259415717207,0.0801351095530236,0.0816105492258253,36,0.0225250230058803,0.0225250230058797,0.472790700305495
"UMMZ203763",1964,5,39.21528,-74.90639,"male",0.932691276073456,140.283309936523,12.5300378799438,1079,60.6054992675781,56.8268013000488,69,0.231376821501607,0.134616307332749,0.0737443908851885,0.0900188635699678,48,-0.0463290674593446,-0.0463290674593458,0.666749691399997
"MVZ57875",1930,6,39.23861,-116.98667,"male",0.306142538785934,158.749450683594,9.22481727600098,220,42.5153007507324,16.6247997283936,39,0.329627009640666,0.0705391358457494,0.0758079456617003,0.0861945775635408,82,0.310654496482058,0.310654496482054,-1.12587654907313
"MVZ57874",1930,6,39.23861,-116.98667,"female",0.306142538785934,158.749450683594,9.22481727600098,220,42.5153007507324,16.6247997283936,39,0.264962170026293,0.0976123435582822,0.0950942629272568,0.0794928957055215,82,0.310654496482058,0.310654496482054,-1.12587654907313
"MVZ57866",1930,6,39.23861,-116.98667,"male",0.306142538785934,158.749450683594,9.22481727600098,220,42.5153007507324,16.6247997283936,39,0.31389347063979,0.0994245346187554,0.0891791954425942,0.0764788299737073,82,0.310654496482058,0.310654496482054,-1.12587654907313
"MVZ57877",1930,6,39.24556,-116.94528,"male",0.306142538785934,158.749450683594,9.22481727600098,222,42.5153007507324,16.6247997283936,39,0.242324515337423,0.0798543120070114,0.105342722173532,0.0842931612620508,82,0.310654496482058,0.310654496482054,-1.12587654907313
"MVZ57879",1930,6,39.24556,-116.94528,"male",0.306142538785934,158.749450683594,9.22481727600098,222,42.5153007507324,16.6247997283936,39,0.332313018404908,0.0872998545135846,0.089328819456617,0.0837087020157756,82,0.310654496482058,0.310654496482054,-1.12587654907313
"MVZ57878",1930,6,39.24556,-116.94528,"male",0.306142538785934,158.749450683594,9.22481727600098,222,42.5153007507324,16.6247997283936,39,0.33019425942156,0.111185912357581,0.103157566170026,0.094902028045574,82,0.310654496482058,0.310654496482054,-1.12587654907313
"MVZ163149",1971,6,39.24939,-117.67977,"male",0.326669663190842,160.719360351562,6.39157676696777,235,45.994800567627,14.7320003509521,41,0.277781300029214,0.101510306748466,0.077200078878177,0.0842092608822671,41,0.34736477473258,0.347364774732577,-1.13052062773314
"MVZ57869",1930,6,39.25556,-117.1625,"female",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.22578302716915,0.0884292585451359,0.067729212971078,0.0670102304995618,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57871",1930,6,39.25556,-117.1625,"male",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.349002662576687,0.0897031218229623,0.0771093742331288,0.0821874092900964,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57863",1930,6,39.25556,-117.1625,"male",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.232060084136722,0.09015251884312,0.086210342681858,0.0766906038562664,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57870",1930,6,39.25556,-117.1625,"male",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.261689174408414,0.103536552147239,0.0825911691498686,0.0712754776511832,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57873",1930,6,39.25556,-117.1625,"female",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.25001337248028,0.108244862401402,0.0828690990359334,0.0755911384750219,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57872",1930,6,39.25556,-117.1625,"male",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.285891354951797,0.112602725679229,0.0955020552147239,0.0913679772129711,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57865",1930,6,39.25556,-117.1625,"male",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.286686601226994,0.113767581069238,0.0945830858895705,0.0809582900964067,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57868",1930,6,39.25556,-117.1625,"male",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.246527968448729,0.117850729184926,0.0755061595092024,0.0772854329535495,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57864",1930,6,39.25556,-117.1625,"male",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.236803596844873,0.150655782646801,0.0718345013146363,0.0768749368974584,82,0.349184178428426,0.349184178428423,-1.0987034849937
"MVZ57867",1930,6,39.25556,-117.1625,"male",0.373985588550568,160.029891967773,6.46367168426514,299,48.350700378418,17.2644996643066,40,0.315030355828221,0.175507172655565,0.0897053260297984,0.0912887432077125,82,0.349184178428426,0.349184178428423,-1.0987034849937
"UMMZ166922",1916,6,39.3333333,-120.1833333,"female",0.795394539833069,160.473739624023,5.31492614746094,800,39.2939987182617,24.3612995147705,48,0.251410961145194,0.142760934852469,0.0726209669880221,0.0640820040899796,96,0.0943432927319774,0.0943432927319765,0.0109222810865538
"MVZ6422",1870,4,39.3281,-120.1822,"female",0.795394539833069,160.473739624023,5.31492614746094,800,39.2939987182617,24.3612995147705,48,0.172260181127666,0.0765460823838738,0.0738390067192521,0.0656579462459831,142,0.0943432927319774,0.0943432927319765,0.0109222810865538
"UMMZ151655",1956,6,39.3666667,-123.7166667,"male",0.816849946975708,149.914657592773,11.3339815139771,1133,56.369701385498,37.1057014465332,68,0.272121977797254,0.112024466841952,0.0701277768039731,0.0642210137306456,56,0.0225250230058803,0.0225250230058797,0.472790700305495
"MVZ173585",1991,7,39.43159,-120.22386,"male",0.754167377948761,161.026473999023,5.48261165618896,863,39.2939987182617,24.3612995147705,48,0.256250487876132,0.0705666666666667,0.0595783698510079,0.0754835699678644,21,0.0943432927319774,0.0943432927319765,0.0109222810865538
"MVZ173576",1991,7,39.43159,-120.22386,"female",0.754167377948761,161.026473999023,5.48261165618896,863,39.2939987182617,24.3612995147705,48,0.262804703476482,0.0732669295939235,0.0589022348816827,0.0621314198071866,21,0.0943432927319774,0.0943432927319765,0.0109222810865538
"MVZ173565",1989,6,39.43159,-120.22386,"female",0.754167377948761,161.026473999023,5.48261165618896,863,39.2939987182617,24.3612995147705,48,0.344123216476775,0.0764944113350861,0.0633528250073035,0.0628267601519135,23,0.0943432927319774,0.0943432927319765,0.0109222810865538
"MVZ173571",1989,6,39.43159,-120.22386,"male",0.754167377948761,161.026473999023,5.48261165618896,863,39.2939987182617,24.3612995147705,48,0.306445904177622,0.0798968624014023,0.0782192112182296,0.0714115892491966,23,0.0943432927319774,0.0943432927319765,0.0109222810865538
"MVZ173564",1989,6,39.43159,-120.22386,"male",0.754167377948761,161.026473999023,5.48261165618896,863,39.2939987182617,24.3612995147705,48,0.304138451650599,0.0897144960560912,0.0718876833187263,0.0758513058720421,23,0.0943432927319774,0.0943432927319765,0.0109222810865538
"MVZ173570",1989,6,39.43159,-120.22386,"female",0.754167377948761,161.026473999023,5.48261165618896,863,39.2939987182617,24.3612995147705,48,0.302346289804265,0.11490668419515,0.079766228454572,0.0767246070698218,23,0.0943432927319774,0.0943432927319765,0.0109222810865538
"MVZ77086",1889,6,39.4903529,-123.7841482,"male",0.816849946975708,149.914657592773,11.3339815139771,1048,56.369701385498,37.1057014465332,69,0.225850385626643,0.0928351037101957,0.0636254747297692,0.0688262810400234,123,0.0225250230058803,0.0225250230058797,0.472790700305495
"CAS19808",1919,5,39.49154,-123.21473,"male",0.777240455150604,153.66520690918,12.117938041687,1174,62.0245018005371,33.3203010559082,65,0.277100315512708,0.104834548641542,0.0606972918492551,0.0643766053169734,93,0.143686764417455,0.143686764417455,0.38981179308238
"PSM408",1945,6,39.5215857,-118.5470875,"male",0.209540396928787,162.146621704102,11.4317674636841,125,58.2024993896484,10.9243001937866,46,0.249571737072743,0.0659932813321648,0.0692959316389132,0.0593838466257669,67,0.469430716595742,0.469430716595739,-1.08250909065108
"UWBM32827",1980,5,39.5603721,-75.5819394,"female",0.916516721248627,138.611938476562,12.5238227844238,1071,60.2639999389648,57.0737991333008,67,0.307668950043821,0.094989356704645,0.0690787212971078,0.0615357931638913,32,-0.0616112568685281,-0.0616112568685292,0.640788569337516
"UMMZ166953",1941,3,39.5903923,-111.4554659,"male",0.465781986713409,151.395324707031,5.80355501174927,336,38.260799407959,28.0786991119385,46,0.289244811568799,0.0978474203914694,0.0673638825591586,0.0918442535787321,71,-0.00736157976641133,-0.00736157976641457,-0.744946769417318
"UMMZ166954",1941,3,39.5903923,-111.4554659,"male",0.465781986713409,151.395324707031,5.80355501174927,336,38.260799407959,28.0786991119385,46,0.307910560911481,0.12756263803681,0.0825337657026,0.087035988898627,71,-0.00736157976641133,-0.00736157976641457,-0.744946769417318
"UMMZ68239",1930,7,39.6,-82.4666667,"female",0.896144807338715,130.78010559082,10.6366968154907,1029,57.3017997741699,51.9306983947754,71,0.185028285130003,0.0895106368682442,0.0757199824715162,NA,82,-0.17076432396666,-0.170764323966661,0.60563188204601
"UMMZ203764",1967,6,39.635722,-74.196006,"male",0.97658759355545,140.693313598633,11.9967880249023,1127,59.5755004882812,56.9365005493164,70,0.308275138767163,0.0934920303827053,0.0833031288343559,0.0775048144902133,45,-0.0734008223942194,-0.0734008223942205,0.682614705845961
"MVZ35896",1901,7,39.6368195,-123.782861,"female",0.845632553100586,147.528533935547,11.571949005127,1302,54.6032981872559,34.4938011169434,70,0.259903190184049,0.086039509202454,0.0550316622845457,0.0601058136137891,111,-0.014277649022964,-0.0142776490229638,0.813411106267268
"MVZ35895",1901,7,39.6368195,-123.782861,"male",0.845632553100586,147.528533935547,11.571949005127,1302,54.6032981872559,34.4938011169434,70,0.235031472392638,0.104399728308501,0.0803588226701723,0.0560331580484954,111,-0.014277649022964,-0.0142776490229638,0.813411106267268
"MVZ78981",1898,4,39.64692163,-105.0475061,"male",0.398075550794601,146.578308105469,9.4660472869873,419,49.1785011291504,36.13330078125,52,0.27840296231376,0.0917445632486123,0.0727698042652644,0.0721099328074788,114,0.135857004582503,0.135857004582501,-0.86310445617195
